Temp;Press;Alt;AccX;AccY;AccZ;GyrX;GyrY;GyrZ;MagX;MagY;MagZ;Yaw;Pitch;Roll;GpsLat;GpsLong;GpsAlt;GpsSpeed;SIV
47,688;778,797;1,227,865;0,022;-0,115;0,003;0,062;-92,438;1,062;7,750;-22,875;24,687;47,938;6,812;-95,000;38400426;33704198;928;103,864;2
47,705;778,118;1,233,486;0,016;-0,112;-0,005;0,500;-91,063;1,250;7,062;-22,750;23,375;56,625;6,125;-95,875;38400426;33704198;928;103,864;2
47,705;777,526;1,239,193;0,011;-0,107;-0,006;1,000;-90,188;1,000;11,750;-22,875;21,500;65,250;5,375;-96,750;38400426;33704198;928;103,864;2
47,705;777,052;1,244,731;0,015;-0,113;0,000;1,312;-89,000;0,375;15,062;-23,500;20,250;74,000;4,437;-97,500;38400426;33704198;928;103,864;2
47,705;776,578;1,250,107;0,010;-0,106;-0,003;1,250;-87,750;-0,625;19,500;-22,750;18,062;82,812;3,375;-98,187;38399924;33704069;0;127,069;0
47,705;776,105;1,255,341;0,015;-0,109;0,004;1,312;-86,438;-1,000;19,187;-22,062;15,875;91,625;2,188;-98,688;38399924;33704069;930;127,069;2
47,705;775,631;1,260,456;0,017;-0,106;-0,004;0,875;-85,062;-1,312;20,250;-22,750;13,187;100,438;0,937;-98,938;38399758;33704051;930;127,069;2
47,705;775,039;1,265,729;0,013;-0,104;0,008;0,500;-84,188;-1,625;24,000;-23,187;11,000;109,187;-0,250;-99,062;38399607;33704040;931;139,513;2
47,705;774,566;1,270,920;0,023;-0,102;-0,008;0,000;-83,000;-1,500;25,750;-23,500;7,000;117,813;-1,562;-98,938;38399457;33704027;931;144,549;2
47,705;774,211;1,275,783;0,018;-0,103;-0,006;0,125;-81,875;-1,250;26,500;-23,062;2,875;126,313;-2,750;-98,625;38399457;33704027;931;144,549;2
47,705;773,619;1,280,843;0,020;-0,097;-0,012;0,250;-80,937;-1,500;25,375;-23,187;1,187;134,625;-3,938;-98,250;38399457;33704027;931;144,549;2
47,688;773,115;1,285,926;0,022;-0,099;-0,007;0,375;-80,062;-0,812;25,000;-24,000;-3,188;142,812;-5,000;-97,688;38399457;33704027;931;144,549;2
47,705;772,790;1,290,661;0,017;-0,096;-0,014;0,375;-79,375;-0,500;25,500;-23,563;-5,875;151,562;-6,062;-96,937;38399457;33704027;931;144,549;2
47,705;772,435;1,295,133;0,014;-0,095;-0,011;1,062;-78,688;-0,812;24,375;-25,062;-9,000;159,250;-6,875;-96,250;38399457;33704027;931;144,549;2
47,705;771,843;1,299,862;0,016;-0,096;-0,005;1,062;-77,563;-1,000;23,687;-23,500;-12,063;166,875;-7,687;-95,500;38399457;33704027;931;144,549;2
47,705;771,251;1,304,857;0,011;-0,092;-0,005;1,750;-76,562;-1,562;22,875;-24,250;-14,375;174,250;-8,375;-94,687;38399457;33704027;931;144,549;2
47,722;771,045;1,309,328;0,009;-0,092;0,001;1,125;-75,312;-2,125;20,562;-24,687;-17,000;180,687;-8,938;-93,875;38399457;33704027;931;144,549;2
47,705;770,541;1,313,892;0,017;-0,090;0,001;0,625;-74,500;-2,375;18,062;-24,687;-19,187;187,750;-9,500;-92,875;38399457;33704027;931;144,549;2
47,722;770,216;1,318,203;0,017;-0,092;0,008;-0,062;-73,938;-2,500;16,562;-25,062;-21,375;194,625;-10,000;-91,750;38399457;33704027;931;144,549;2
47,705;769,830;1,322,405;0,016;-0,090;0,005;-0,812;-73,188;-2,563;14,750;-24,250;-23,687;201,250;-10,375;-90,563;38399457;33704027;931;144,549;2
47,705;769,475;1,326,462;0,021;-0,089;0,001;-1,750;-72,750;-2,125;12,188;-24,375;-24,562;207,688;-10,563;-89,250;38399457;33704027;931;144,549;2
47,705;769,120;1,330,399;0,022;-0,087;0,002;-2,250;-71,938;-1,687;7,750;-25,562;-26,250;213,875;-10,563;-87,938;38399457;33704027;931;144,549;2
47,705;768,646;1,334,469;0,019;-0,084;-0,002;-2,750;-71,250;-0,937;5,187;-25,562;-24,875;219,812;-10,375;-86,562;38399457;33704027;931;144,549;2
47,705;768,291;1,338,455;0,017;-0,082;-0,005;-2,563;-70,500;-0,500;3,063;-25,500;-26,375;225,500;-10,000;-85,188;38399457;33704027;931;144,549;2
47,705;768,055;1,342,141;0,013;-0,084;-0,005;-2,750;-69,813;0,125;0,062;-24,687;-26,688;230,937;-9,438;-83,875;38399457;33704027;931;144,549;2
47,705;767,699;1,345,774;0,013;-0,083;-0,008;-2,875;-68,938;0,375;-3,188;-24,687;-27,187;236,250;-8,750;-82,688;38399457;33704027;931;144,549;2
47,722;767,375;1,349,320;0,011;-0,081;-0,011;-2,313;-67,875;0,250;-6,062;-25,062;-26,250;241,375;-7,937;-81,625;38399457;33704027;931;144,549;2
47,722;767,019;1,352,852;0,011;-0,079;-0,010;-2,000;-67,500;0,375;-8,250;-24,562;-25,875;246,313;-7,000;-80,625;38399457;33704027;931;144,549;2
47,722;766,783;1,356,168;0,008;-0,079;-0,007;-1,937;-66,063;0,187;-11,563;-24,062;-24,562;251,187;-6,062;-79,813;38399457;33704027;931;144,549;2
47,722;766,309;1,359,716;0,008;-0,077;-0,006;-1,937;-65,500;0,187;-12,750;-24,062;-24,062;255,875;-5,000;-79,125;38399457;33704027;931;144,549;2
47,722;766,191;1,362,865;0,006;-0,075;-0,007;-1,687;-63,875;0,000;-15,563;-24,500;-22,687;260,500;-3,875;-78,500;38399457;33704027;931;144,549;2
47,705;765,805;1,366,109;0,011;-0,074;-0,002;-2,125;-63,375;-0,375;-18,187;-23,875;-19,687;265,000;-2,750;-78,000;38399457;33704027;931;144,549;2
47,722;765,362;1,369,560;0,008;-0,076;-0,001;-2,438;-62,063;-0,187;-20,062;-24,062;-20,062;269,437;-1,625;-77,625;38399457;33704027;931;144,549;2
47,722;765,125;1,372,858;0,010;-0,077;-0,001;-2,625;-61,500;-0,625;-21,875;-23,187;-16,562;273,750;-0,437;-77,250;38399457;33704027;931;144,549;2
47,722;764,888;1,376,004;0,010;-0,072;0,002;-3,125;-60,500;-0,625;-23,375;-23,187;-14,750;278,000;0,625;-77,063;38399457;33704027;931;144,549;2
47,722;764,651;1,379,010;0,008;-0,072;0,000;-3,125;-59,625;-0,687;-24,375;-23,875;-15,188;282,187;1,750;-76,875;38399457;33704027;931;144,549;2
47,722;764,415;1,381,892;0,011;-0,072;0,000;-3,813;-58,500;-0,750;-26,562;-23,875;-11,188;286,312;2,938;-76,750;38399457;33704027;931;144,549;2
47,722;764,060;1,384,868;0,011;-0,073;0,000;-4,312;-57,875;-0,250;-26,250;-23,062;-8,563;290,312;4,062;-76,688;38399457;33704027;931;144,549;2
47,722;763,823;1,387,747;0,012;-0,068;0,000;-4,437;-56,688;-0,187;-28,062;-23,500;-7,187;294,313;5,187;-76,688;38399457;33704027;931;144,549;2
47,722;763,704;1,390,339;0,012;-0,071;-0,003;-5,062;-56,625;0,187;-27,000;-23,250;-3,688;298,250;6,375;-76,750;38399457;33704027;931;144,549;2
47,722;763,468;1,392,865;0,012;-0,068;-0,003;-5,437;-55,188;0,500;-29,188;-21,250;-3,688;302,062;7,437;-76,875;38399457;33704027;931;144,549;2
47,722;763,112;1,395,532;0,013;-0,069;-0,001;-5,375;-54,687;1,187;-30,250;-23,250;-0,562;305,812;8,563;-77,063;38399457;33704027;931;144,549;2
47,722;762,876;1,398,155;0,016;-0,066;-0,004;-5,312;-53,938;1,562;-28,750;-22,500;0,250;309,500;9,750;-77,313;38399457;33704027;931;144,549;2
47,722;762,757;1,400,552;0,016;-0,067;-0,011;-5,375;-53,500;2,188;-28,375;-23,062;4,250;313,125;10,938;-77,688;38399457;33704027;931;144,549;2
47,739;762,551;1,402,878;0,017;-0,067;-0,005;-5,625;-52,313;2,875;-28,375;-22,375;5,500;316,625;12,125;-78,125;38399457;33704027;931;144,549;2
47,722;762,284;1,405,239;0,015;-0,068;-0,003;-5,375;-52,125;3,563;-29,500;-22,062;8,188;320,062;13,313;-78,625;38399457;33704027;931;144,549;2
47,722;762,047;1,407,596;0,017;-0,066;-0,006;-5,000;-51,438;4,125;-28,375;-22,750;10,000;323,437;14,500;-79,250;38399457;33704027;931;144,549;2
47,722;761,928;1,409,776;0,017;-0,066;-0,011;-4,625;-50,875;4,687;-27,250;-22,187;11,750;326,750;15,687;-80,000;38399457;33704027;931;144,549;2
47,722;761,810;1,411,790;0,018;-0,067;-0,005;-4,250;-50,375;5,187;-26,875;-22,500;13,063;330,000;16,875;-80,813;38399457;33704027;931;144,549;2
47,722;761,573;1,413,832;0,016;-0,066;-0,006;-4,062;-49,438;5,812;-24,687;-21,187;15,750;333,187;18,000;-81,813;38399457;33704027;931;144,549;2
47,722;761,337;1,415,909;0,018;-0,063;-0,010;-3,313;-48,563;6,187;-25,750;-22,187;16,687;336,250;19,125;-82,875;38399457;33704027;931;144,549;2
47,722;761,337;1,417,684;0,018;-0,063;-0,011;-3,000;-48,313;7,000;-24,000;-21,562;18,500;339,375;20,187;-84,062;38399457;33704027;931;144,549;2
47,722;761,100;1,419,515;0,019;-0,062;-0,012;-2,813;-47,563;7,875;-24,000;-21,562;19,750;342,375;21,187;-85,312;38399457;33704027;931;144,549;2
47,739;761,011;1,421,200;0,020;-0,060;-0,012;-2,250;-46,813;7,875;-21,750;-21,063;21,500;345,375;22,187;-86,750;38395419;33704294;0;120,578;4
47,739;760,775;1,422,958;0,018;-0,063;-0,010;-1,500;-46,125;8,188;-20,000;-20,562;23,250;348,313;23,062;-88,250;38395419;33704294;957;120,578;5
47,739;760,893;1,424,311;0,018;-0,060;-0,008;-1,125;-45,813;8,750;-20,250;-21,688;23,250;351,187;23,875;-89,875;38395368;33704383;957;119,080;5
47,739;760,656;1,425,761;0,019;-0,061;-0,014;-0,312;-45,188;8,938;-18,750;-21,250;25,500;354,125;24,562;-91,625;38395368;33704383;957;119,080;5
47,739;760,538;1,427,158;0,022;-0,063;-0,012;0,250;-44,938;9,438;-17,375;-21,375;26,875;357,000;25,187;-93,437;38395368;33704383;957;119,080;5
47,757;760,450;1,428,473;0,021;-0,061;-0,013;1,062;-44,250;9,625;-16,250;-20,250;27,187;359,875;25,750;-95,375;38395368;33704383;957;119,080;5
47,739;760,301;1,429,790;0,021;-0,059;-0,015;1,625;-44,062;10,125;-13,000;-20,375;28,563;2,813;26,187;-97,375;38395368;33704383;957;119,080;5
47,739;760,183;1,431,077;0,022;-0,059;-0,014;2,500;-43,563;10,375;-13,000;-20,875;29,875;5,687;26,500;-99,500;38395368;33704383;957;119,080;5
47,739;760,183;1,432,199;0,020;-0,059;-0,011;3,250;-43,375;10,438;-10,750;-20,562;30,375;8,688;26,688;-101,750;38395368;33704383;957;119,080;5
47,757;759,976;1,433,411;0,019;-0,059;-0,007;4,125;-42,625;10,875;-10,375;-19,187;31,187;11,625;26,750;-104,000;38395368;33704383;957;119,080;5
47,739;759,946;1,434,510;0,027;-0,055;-0,036;4,625;-42,250;10,625;-7,750;-19,500;33,375;14,625;26,688;-106,250;38395368;33704383;957;119,080;5
47,739;759,827;1,435,605;0,020;-0,058;-0,014;5,750;-40,563;10,813;-5,687;-19,250;33,000;17,562;26,500;-108,625;38395368;33704383;957;119,080;5
47,739;759,827;1,436,567;0,024;-0,057;-0,019;6,687;-38,438;10,813;-6,375;-19,250;31,688;20,438;26,250;-110,938;38395368;33704383;957;119,080;5
47,739;759,709;1,437,537;0,027;-0,055;-0,021;7,312;-36,250;10,500;-3,750;-18,687;33,875;23,187;25,875;-113,187;38395368;33704383;957;119,080;5
47,739;759,709;1,438,391;0,027;-0,058;-0,024;8,125;-34,125;9,938;-3,500;-18,375;34,250;25,812;25,438;-115,375;38395368;33704383;957;119,080;5
47,739;759,709;1,439,140;0,027;-0,058;-0,027;8,688;-32,438;9,500;-1,687;-18,687;35,063;28,312;24,937;-117,500;38395368;33704383;957;119,080;5
47,757;759,739;1,439,764;0,023;-0,056;-0,031;8,813;-30,438;9,563;1,250;-18,250;36,500;30,750;24,375;-119,562;38395368;33704383;957;119,080;5
47,739;767,760;1,432,486;0,028;-0,057;-0,034;9,000;-27,562;9,250;0,562;-18,500;36,875;33,063;23,750;-121,500;38395368;33704383;957;119,080;5
47,739;759,354;1,434,931;0,195;0,716;-0,352;5,812;-8,125;8,750;1,687;-18,375;37,250;35,500;22,687;-122,375;38395368;33704383;957;119,080;5
47,757;768,501;1,423,356;0,011;0,029;-0,073;9,125;-26,250;5,750;129,562;6,562;24,000;37,563;22,062;-124,188;38395368;33704383;957;119,080;5
47,757;759,621;1,428,185;0,004;-0,004;-0,242;-1,562;-18,687;3,375;7,687;11,688;40,563;44,938;20,250;-122,313;38395368;33704383;957;119,080;5
47,757;759,502;1,432,216;0,091;-0,048;-0,137;-4,125;-27,062;-0,625;3,000;4,187;39,000;48,437;19,125;-122,750;38395368;33704383;957;119,080;5
47,757;759,502;1,435,318;0,076;-0,039;-0,109;-8,500;-39,813;-4,250;5,562;1,875;39,750;53,875;17,312;-123,000;38395368;33704383;957;119,080;5
47,774;759,651;1,437,389;0,262;0,056;-0,075;-14,000;-53,188;-9,063;8,750;1,000;38,063;61,875;14,625;-122,937;38395368;33704383;957;119,080;5
47,757;759,739;1,438,789;0,063;0,019;-0,143;-17,562;-68,875;-14,188;9,188;2,000;35,688;72,938;10,750;-122,375;38395368;33704383;957;119,080;5
47,774;759,651;1,439,995;0,085;0,376;-0,002;-24,687;-77,812;-15,938;13,000;2,875;33,063;86,188;6,250;-121,188;38395368;33704383;957;119,080;5
47,757;759,739;1,440,801;0,061;-0,028;-0,166;-27,500;-87,938;-14,813;18,500;3,875;29,250;100,687;1,312;-119,250;38395368;33704383;957;119,080;5
47,774;759,769;1,441,393;0,045;0,175;-0,126;-34,313;-88,437;-12,438;24,000;3,875;25,687;114,500;-3,188;-116,500;38395368;33704383;957;119,080;5
47,774;760,006;1,441,563;-0,016;-0,047;-0,133;-31,125;-91,375;4,937;28,062;3,250;17,687;126,625;-6,562;-113,187;38395368;33704383;957;119,080;5
47,774;759,888;1,441,835;0,036;0,022;-0,145;-29,625;-88,688;13,000;28,062;1,000;13,187;136,687;-8,750;-109,563;38395368;33704383;957;119,080;5
47,791;759,918;1,442,026;-0,103;-0,027;-0,095;-31,625;-79,750;19,687;30,750;-2,688;8,375;144,625;-9,625;-105,625;38395368;33704383;957;119,080;5
47,791;760,036;1,442,069;-0,099;-0,041;-0,087;-31,250;-61,250;30,500;29,375;-5,687;0,875;149,312;-8,875;-101,750;38395368;33704383;957;119,080;5
47,774;760,124;1,442,026;-0,071;-0,033;-0,116;-30,375;-41,625;39,875;28,750;-10,000;-3,188;150,937;-6,562;-98,437;38395368;33704383;957;119,080;5
47,791;760,154;1,441,964;-0,081;-0,049;-0,070;-29,562;-22,375;49,313;26,000;-14,000;-7,187;149,812;-3,000;-95,500;38395368;33704383;957;119,080;5
47,791;760,510;1,441,635;0,004;-0,042;-0,084;-28,312;-5,500;52,500;23,000;-17,000;-8,563;146,437;1,375;-93,000;38395368;33704383;957;119,080;5
47,774;760,480;1,441,363;0,017;-0,031;-0,069;-29,312;7,812;53,563;20,062;-21,688;-10,250;141,812;6,000;-90,438;38395368;33704383;957;119,080;5
47,791;760,628;1,441,011;0,029;-0,040;-0,042;-27,750;20,062;53,000;17,000;-25,375;-12,063;136,250;10,563;-87,750;38395368;33704383;957;119,080;5
47,791;760,865;1,440,521;0,038;-0,030;-0,035;-25,750;28,812;52,063;14,063;-27,687;-13,500;130,125;15,000;-84,875;38395596;33702731;0;23,037;5
47,774;760,953;1,440,002;0,115;0,006;0,000;-21,375;25,875;49,375;10,687;-29,875;-14,688;124,750;18,750;-82,250;38395596;33702731;0;23,037;5
47,774;761,190;1,439,347;0,087;0,075;-0,024;-16,125;19,625;43,125;8,063;-32,063;-16,000;118,000;23,500;-78,688;38395596;33702701;948;23,037;6
47,791;761,220;1,438,703;0,389;0,157;-0,032;-10,188;15,938;30,250;5,062;-34,188;-17,250;112,625;27,687;-75,875;38395596;33702701;948;23,037;6
47,791;761,457;1,437,918;0,195;0,109;-0,002;-6,000;9,750;7,812;2,563;-35,250;-17,250;110,250;28,812;-74,000;38395596;33702701;948;23,037;6
47,791;761,457;1,437,167;0,180;0,106;0,007;3,250;0,000;-14,125;2,188;-35,188;-18,062;110,375;28,563;-73,813;38395596;33702701;948;23,037;6
47,791;761,694;1,436,271;0,104;0,057;-0,029;4,125;6,187;-26,250;4,375;-34,375;-16,750;111,813;26,750;-74,250;38395596;33702701;948;23,037;6
47,791;761,931;1,435,222;0,119;0,089;0,008;4,187;3,313;-27,562;6,187;-34,375;-16,375;268,625;24,312;-74,750;38395596;33702701;948;23,037;6
47,791;762,049;1,434,110;0,074;0,111;-0,010;5,437;1,750;-27,375;6,187;-34,375;-16,375;270,812;21,937;-75,375;38395596;33702701;948;23,037;6
47,808;762,434;1,432,705;0,030;0,101;-0,096;3,500;1,937;-25,187;8,500;-34,750;-15,875;272,875;19,687;-76,063;38395596;33702701;948;23,037;6
47,791;762,523;1,431,253;-0,022;0,094;-0,051;0,250;12,562;-20,312;11,688;-34,500;-16,750;274,312;17,562;-76,125;38395596;33702701;948;23,037;6
47,791;762,759;1,429,626;-0,014;0,087;-0,041;-2,000;16,437;-15,188;12,750;-33,500;-14,563;274,750;15,750;-75,813;38395596;33702701;948;23,037;6
47,791;762,878;1,427,945;0,005;0,057;-0,047;-4,125;20,375;-8,313;13,187;-33,563;-15,875;274,562;14,437;-75,188;38395596;33702701;948;23,037;6
47,808;763,263;1,425,939;0,014;0,115;-0,052;-7,875;23,687;-1,937;13,875;-34,000;-16,375;273,750;13,500;-74,250;38395596;33702701;948;23,037;6
47,791;763,352;1,423,929;-0,007;0,099;-0,050;-13,250;26,375;3,000;13,875;-33,563;-15,500;272,125;12,938;-72,812;38395672;33702568;946;0,000;7
47,791;763,588;1,421,773;0,013;0,033;0,001;-14,688;32,125;11,688;15,000;-33,188;-15,875;269,812;12,813;-70,937;38395680;33702558;946;0,000;7
47,791;763,707;1,419,633;0,083;0,036;-0,013;-18,062;32,938;19,312;16,687;-32,875;-15,000;266,687;13,063;-68,813;38395688;33702550;947;0,000;7
47,808;763,855;1,417,499;0,076;0,148;0,028;-25,875;28,000;24,312;15,250;-33,563;-15,875;263,312;13,812;-66,000;38395696;33702542;947;33,579;7
47,808;763,974;1,415,429;0,087;0,118;0,029;-29,687;30,375;32,938;14,188;-33,250;-16,750;259,875;14,938;-62,625;38395696;33702542;947;33,579;7
47,791;764,180;1,413,320;0,335;0,221;0,269;-25,187;29,562;45,500;12,375;-33,375;-17,250;255,375;16,875;-59,000;38395696;33702542;947;33,579;7
47,808;764,092;1,411,581;0,311;0,083;0,142;-13,187;22,062;51,875;11,188;-33,375;-19,000;250,437;19,000;-56,125;38395696;33702542;947;33,579;7
47,808;764,211;1,409,928;0,292;0,047;0,231;1,187;-11,500;72,250;9,000;-34,375;-18,875;245,000;23,187;-54,188;38395696;33702542;947;33,579;7
47,808;763,737;1,409,137;0,547;0,036;0,343;30,500;-17,625;102,812;2,063;-34,250;-17,562;235,687;33,313;-54,125;38395696;33702542;947;33,579;7
